time,ia,ib,ic,va,vb,vc,theta_e,vn,legRdsA,legRdsB,legRdsC,VinvA,VinvB,VinvC
0.08555,-19.117166428101378,1.3550090897592815e-08,19.117166414551285,0.1911716642810138,11.32249545512036,23.808828335854486,4.467344753404296,11.774165151751975,0.01,50000000.0,0.01,0.0,12.0,24.0
0.08560000000000001,-19.208558229481472,1.3632154384891811e-08,19.208558215849315,0.19208558229481473,11.31839228075541,23.807914417841506,4.473627938711475,11.772797426963912,0.01,50000000.0,0.01,0.0,12.0,24.0
0.08565,-19.2977984064023,1.3713679698077814e-08,19.29779839268862,0.19297798406402297,11.314316015096109,23.807022016073113,4.479911124018654,11.771438671744395,0.01,50000000.0,0.01,0.0,12.0,24.0
0.0857,-19.38494117956011,1.3794663618670437e-08,19.384941165765447,0.19384941179560108,11.310266819066477,23.806150588342344,4.486194309325834,11.77008893973478,0.01,50000000.0,0.01,0.0,12.0,24.0
0.08575,-19.470039416601747,1.3875102949561592e-08,19.47003940272664,0.19470039416601745,11.306244852521921,23.805299605972735,4.492477494633013,11.768748284220257,0.01,50000000.0,0.01,0.0,12.0,24.0
0.0858,-19.553144665741296,1.3954994515149834e-08,19.553144651786305,0.19553144665741298,11.302250274242509,23.80446855348214,4.498760679940192,11.767416758127329,0.01,50000000.0,0.01,0.0,12.0,24.0
0.08585000000000001,-19.63430718854102,1.403433516144647e-08,19.634307174506684,0.19634307188541017,11.298283241927676,23.803656928254934,4.505043865247371,11.766094414022689,0.01,50000000.0,0.01,0.0,12.0,24.0
0.0859,-19.71357599187731,1.4113121756222895e-08,19.713575977764183,0.1971357599187731,11.294343912188856,23.80286424022236,4.51132705055455,11.764781304110008,0.01,50000000.0,0.01,0.0,12.0,24.0
0.08595,-19.790998859112023,1.4191351189119623e-08,19.790998844920672,0.19790998859112022,11.290432440544018,23.802090011550792,4.51761023586173,11.763477480228595,0.01,50000000.0,0.01,0.0,12.0,24.0
0.08600000000000001,-19.866622380488888,1.4269020371766514e-08,19.866622366219865,0.19866622380488888,11.286548981411674,23.801333776337803,4.523893421168909,11.76218299385149,0.01,50000000.0,0.01,0.0,12.0,24.0
0.08605,-19.940491982774255,1.4346126237925623e-08,19.94049196842813,0.19940491982774258,11.282693688103718,23.80059508031572,4.530176606476088,11.76089789608238,0.01,50000000.0,0.01,0.0,12.0,24.0
0.08610000000000001,-20.01265195816103,1.442266574358361e-08,20.012651943738366,0.2001265195816103,11.27886671282082,23.799873480562617,4.536459791783267,11.75962223765501,0.01,50000000.0,0.01,0.0,12.0,24.0
0.08615,-20.083145492454044,1.449863586709257e-08,20.083145477955405,0.20083145492454046,11.275068206645372,23.799168545220446,4.542742977090446,11.758356068930159,0.01,50000000.0,0.01,0.0,12.0,24.0
0.0862,-20.1520146925548,1.457403360928645e-08,20.15201467798077,0.20152014692554798,11.271298319535678,23.798479853220194,4.549026162397626,11.757099439893778,0.01,50000000.0,0.01,0.0,12.0,24.0
0.08625000000000001,-20.21930061326298,1.4648855993585543e-08,20.21930059861413,0.2021930061326298,11.267557200320724,23.797806994013857,4.555309347704805,11.75585240015573,0.01,50000000.0,0.01,0.0,12.0,24.0
0.0863,-20.28504328341168,1.4723100066131842e-08,20.285043268688582,0.20285043283411686,11.263844996693408,23.797149567313113,4.561592533011984,11.754614998946927,0.01,50000000.0,0.01,0.0,12.0,24.0
0.08635000000000001,-20.34928173135301,1.479676289590013e-08,20.349281716556245,0.2034928173135301,11.260161855204993,23.79650718283444,4.567875718319163,11.75338728511767,0.01,50000000.0,0.01,0.0,12.0,24.0
0.0864,-20.41205400981013,1.4869841574805702e-08,20.412053994940294,0.20412054009810132,11.256507921259715,23.795879460050596,4.574158903626342,11.752169307136112,0.01,50000000.0,0.01,0.0,12.0,24.0
0.08645,-20.47339722011159,1.494233321782402e-08,20.473397205169253,0.20473397220111592,11.252883339108799,23.79526602794831,4.580442088933522,11.750961113086111,0.01,50000000.0,0.01,0.0,12.0,24.0
