time,ia,ib,ic,vthev_a,v_a,v_n,omega,torque,theta_elec,theta_mech
0.07620,-7.3494,4.4186,2.9308,11.5317,11.6789,12.1300,4.2948,-0.1522,4.7878,0.1800
0.07625,-7.3582,4.4061,2.9521,11.5310,11.6783,12.1292,4.2931,-0.1533,4.7909,0.1802
0.07630,-7.3669,4.3935,2.9734,11.5303,11.6778,12.1283,4.2914,-0.1544,4.7941,0.1804
0.07635,-7.3755,4.3809,2.9946,11.5296,11.6773,12.1275,4.2898,-0.1555,4.7972,0.1807
0.07640,-7.3841,4.3682,3.0159,11.5289,11.6768,12.1266,4.2881,-0.1566,4.8004,0.1809
0.07645,-7.3926,4.3555,3.0371,11.5282,11.6762,12.1257,4.2863,-0.1577,4.8035,0.1811
0.07650,-7.4010,4.3427,3.0584,11.5275,11.6757,12.1249,4.2846,-0.1588,4.8066,0.1813
0.07655,-7.4094,4.3298,3.0796,11.5269,11.6752,12.1240,4.2829,-0.1599,4.8098,0.1815
0.07660,-7.4178,4.3170,3.1008,11.5262,11.6747,12.1232,4.2812,-0.1609,4.8129,0.1817
0.07665,-7.4260,4.3040,3.1220,11.5255,11.6742,12.1223,4.2794,-0.1620,4.8161,0.1819
0.07670,-7.4342,4.2910,3.1432,11.5249,11.6737,12.1214,4.2776,-0.1631,4.8192,0.1822
0.07675,-7.4424,4.2780,3.1644,11.5242,11.6732,12.1206,4.2759,-0.1642,4.8223,0.1824
0.07680,-7.4505,4.2649,3.1856,11.5236,11.6727,12.1197,4.2741,-0.1653,4.8255,0.1826
0.07685,-7.4585,4.2517,3.2068,11.5229,11.6722,12.1189,4.2723,-0.1664,4.8286,0.1828
0.07690,-7.4664,4.2385,3.2279,11.5223,11.6717,12.1180,4.2705,-0.1675,4.8318,0.1830
0.07695,-7.4743,4.2252,3.2491,11.5216,11.6713,12.1171,4.2687,-0.1685,4.8349,0.1832
0.07700,-7.4822,4.2119,3.2702,11.5210,11.6708,12.1162,4.2668,-0.1696,4.8381,0.1834
0.07705,-7.4899,4.1986,3.2914,11.5204,11.6703,12.1154,4.2650,-0.1707,4.8412,0.1837
0.07710,-7.4976,4.1851,3.3125,11.5197,11.6698,12.1145,4.2631,-0.1718,4.8443,0.1839
0.07715,-7.5053,4.1717,3.3336,11.5191,11.6694,12.1136,4.2613,-0.1729,4.8475,0.1841
0.07720,-7.5129,4.1582,3.3547,11.5185,11.6689,12.1128,4.2594,-0.1740,4.8506,0.1843
0.07725,-7.5204,4.1446,3.3758,11.5179,11.6684,12.1119,4.2575,-0.1751,4.8538,0.1845
0.07730,-7.5279,4.1310,3.3969,11.5173,11.6680,12.1110,4.2556,-0.1762,4.8569,0.1847
0.07735,-7.5353,4.1173,3.4180,11.5167,11.6675,12.1101,4.2537,-0.1773,4.8600,0.1849
0.07740,-7.5426,4.1036,3.4390,11.5161,11.6671,12.1093,4.2518,-0.1783,4.8632,0.1851
0.07745,-7.5499,4.0898,3.4601,11.5155,11.6666,12.1084,4.2499,-0.1794,4.8663,0.1854
0.07750,-7.5571,4.0760,3.4811,11.5149,11.6662,12.1075,4.2480,-0.1805,4.8695,0.1856
0.07755,-7.5642,4.0621,3.5021,11.5143,11.6657,12.1066,4.2460,-0.1816,4.8726,0.1858
0.07760,-7.5713,4.0482,3.5231,11.5137,11.6653,12.1057,4.2440,-0.1827,4.8758,0.1860
0.07765,-7.5783,4.0342,3.5441,11.5132,11.6649,12.1049,4.2421,-0.1838,4.8789,0.1862
0.07770,-7.5853,4.0202,3.5651,11.5126,11.6644,12.1040,4.2401,-0.1849,4.8820,0.1864
0.07775,-7.5922,4.0061,3.5861,11.5120,11.6640,12.1031,4.2381,-0.1860,4.8852,0.1866
0.07780,-7.5990,3.9920,3.6070,11.5115,11.6636,12.1022,4.2361,-0.1871,4.8883,0.1868
0.07785,-7.6058,3.9778,3.6280,11.5109,11.6632,12.1013,4.2341,-0.1881,4.8915,0.1871
0.07790,-7.6125,3.9636,3.6489,11.5104,11.6628,12.1004,4.2321,-0.1892,4.8946,0.1873
0.07795,-7.6191,3.9493,3.6698,11.5098,11.6623,12.0995,4.2300,-0.1903,4.8977,0.1875
0.07800,-7.6257,3.9350,3.6907,11.5093,11.6619,12.0987,4.2280,-0.1914,4.9009,0.1877
0.07805,-7.6322,3.9206,3.7116,11.5088,11.6615,12.0978,4.2259,-0.1925,4.9040,0.1879
0.07810,-7.6387,3.9062,3.7325,11.5082,11.6611,12.0969,4.2239,-0.1936,4.9072,0.1881
0.07815,-7.6451,3.8917,3.7533,11.5077,11.6607,12.0960,4.2218,-0.1947,4.9103,0.1883
0.07820,-7.6514,3.8772,3.7742,11.5072,11.6603,12.0951,4.2197,-0.1958,4.9135,0.1885
0.07825,-7.6577,3.8627,3.7950,11.5067,11.6599,12.0942,4.2176,-0.1969,4.9166,0.1887
0.07830,-7.6639,3.8480,3.8158,11.5062,11.6596,12.0933,4.2155,-0.1980,4.9197,0.1890
0.07835,-7.6700,3.8334,3.8366,11.5056,11.6592,12.0924,4.2134,-0.1990,4.9229,0.1892
0.07840,-7.6761,3.8187,3.8574,11.5051,11.6588,12.0915,4.2112,-0.2001,4.9260,0.1894
0.07845,-7.6821,3.8039,3.8782,11.5047,11.6584,12.0906,4.2091,-0.2012,4.9292,0.1896
0.07850,-7.6880,3.7891,3.8989,11.5042,11.6580,12.0897,4.2069,-0.2023,4.9323,0.1898
0.07855,-7.6939,3.7743,3.9196,11.5037,11.6577,12.0888,4.2048,-0.2034,4.9354,0.1900
0.07860,-7.6997,3.7594,3.9404,11.5032,11.6573,12.0879,4.2026,-0.2045,4.9386,0.1902
0.07865,-7.7055,3.7444,3.9611,11.5027,11.6569,12.0870,4.2004,-0.2056,4.9417,0.1904
0.07870,-7.7112,3.7294,3.9817,11.5022,11.6566,12.0861,4.1982,-0.2067,4.9449,0.1906
0.07875,-7.7168,3.7144,4.0024,11.5018,11.6562,12.0852,4.1960,-0.2078,4.9480,0.1908
0.07880,-7.7224,3.6993,4.0231,11.5013,11.6559,12.0843,4.1938,-0.2089,4.9511,0.1911
0.07885,-7.7279,3.6842,4.0437,11.5009,11.6555,12.0834,4.1915,-0.2100,4.9543,0.1913
0.07890,-7.7333,3.6690,4.0643,11.5004,11.6552,12.0825,4.1893,-0.2110,4.9574,0.1915
0.07895,-7.7387,3.6538,4.0849,11.5000,11.6548,12.0816,4.1871,-0.2121,4.9606,0.1917
0.07900,-7.7440,3.6385,4.1055,11.4995,11.6545,12.0807,4.1848,-0.2132,4.9637,0.1919
0.07905,-7.7492,3.6232,4.1260,11.4991,11.6542,12.0798,4.1825,-0.2143,4.9669,0.1921
0.07910,-7.7544,3.6078,4.1466,11.4987,11.6538,12.0789,4.1802,-0.2154,4.9700,0.1923
0.07915,-7.7595,3.5924,4.1671,11.4982,11.6535,12.0779,4.1779,-0.2165,4.9731,0.1925
0.07920,-7.7645,3.5769,4.1876,11.4978,11.6532,12.0770,4.1756,-0.2176,4.9763,0.1927
0.07925,-7.7695,3.5614,4.2081,11.4974,11.6529,12.0761,4.1733,-0.2187,4.9794,0.1929
0.07930,-7.7744,3.5459,4.2285,11.4970,11.6526,12.0752,4.1710,-0.2198,4.9826,0.1931
0.07935,-7.7793,3.5303,4.2490,11.4966,11.6523,12.0743,4.1686,-0.2209,4.9857,0.1934
0.07940,-7.7841,3.5147,4.2694,11.4962,11.6519,12.0734,4.1663,-0.2220,4.9888,0.1936
0.07945,-7.7888,3.4990,4.2898,11.4958,11.6516,12.0725,4.1639,-0.2231,4.9920,0.1938
0.07950,-7.7935,3.4832,4.3102,11.4954,11.6513,12.0716,4.1616,-0.2242,4.9951,0.1940
0.07955,-7.7980,3.4675,4.3306,11.4950,11.6510,12.0707,4.1592,-0.2253,4.9983,0.1942
0.07960,-7.8026,3.4517,4.3509,11.4946,11.6508,12.0697,4.1568,-0.2263,5.0014,0.1944
0.07965,-7.8070,3.4358,4.3712,11.4942,11.6505,12.0688,4.1544,-0.2274,5.0046,0.1946
0.07970,-7.8114,3.4199,4.3915,11.4939,11.6502,12.0679,4.1520,-0.2285,5.0077,0.1948
0.07975,-7.8158,3.4040,4.4118,11.4935,11.6499,12.0670,4.1495,-0.2296,5.0108,0.1950
0.07980,-7.8200,3.3880,4.4321,11.4931,11.6496,12.0661,4.1471,-0.2307,5.0140,0.1952
0.07985,-7.8242,3.3719,4.4523,11.4928,11.6493,12.0651,4.1446,-0.2318,5.0171,0.1954
0.07990,-7.8284,3.3559,4.4725,11.4924,11.6491,12.0642,4.1422,-0.2329,5.0203,0.1956
0.07995,-7.8325,3.3397,4.4927,11.4921,11.6488,12.0633,4.1397,-0.2340,5.0234,0.1958
0.08000,-7.8365,3.3236,4.5129,11.4917,11.6485,12.0624,4.1372,-0.2351,5.0265,0.1961
0.08005,-7.8404,3.3074,4.5330,11.4914,11.6483,12.0615,4.1347,-0.2362,5.0297,0.1963
0.08010,-7.8443,3.2911,4.5532,11.4911,11.6480,12.0605,4.1322,-0.2373,5.0328,0.1965
0.08015,-7.8481,3.2748,4.5733,11.4907,11.6478,12.0596,4.1297,-0.2384,5.0360,0.1967
0.08020,-7.8519,3.2585,4.5934,11.4904,11.6475,12.0587,4.1272,-0.2395,5.0391,0.1969
0.08025,-7.8555,3.2421,4.6134,11.4901,11.6473,12.0578,4.1247,-0.2406,5.0423,0.1971
0.08030,-7.8592,3.2257,4.6335,11.4898,11.6470,12.0568,4.1221,-0.2417,5.0454,0.1973
0.08035,-7.8627,3.2092,4.6535,11.4895,11.6468,12.0559,4.1196,-0.2428,5.0485,0.1975
0.08040,-7.8662,3.1927,4.6735,11.4892,11.6466,12.0550,4.1170,-0.2439,5.0517,0.1977
0.08045,-7.8696,3.1762,4.6934,11.4889,11.6463,12.0541,4.1144,-0.2450,5.0548,0.1979
0.08050,-7.8730,3.1596,4.7134,11.4886,11.6461,12.0531,4.1118,-0.2461,5.0580,0.1981
0.08055,-7.8763,3.1430,4.7333,11.4883,11.6459,12.0522,4.1092,-0.2472,5.0611,0.1983
0.08060,-7.8795,3.1263,4.7532,11.4880,11.6457,12.0513,4.1066,-0.2483,5.0642,0.1985
0.08065,-7.8827,3.1096,4.7730,11.4878,11.6455,12.0503,4.1040,-0.2494,5.0674,0.1987
0.08070,-7.8858,3.0929,4.7929,11.4875,11.6453,12.0494,4.1013,-0.2505,5.0705,0.1989
0.08075,-7.8888,3.0761,4.8127,11.4872,11.6451,12.0485,4.0987,-0.2515,5.0737,0.1991
0.08080,-7.8918,3.0593,4.8325,11.4870,11.6448,12.0475,4.0960,-0.2526,5.0768,0.1993
0.08085,-7.8947,3.0424,4.8523,11.4867,11.6446,12.0466,4.0934,-0.2537,5.0800,0.1996
0.08090,-7.8975,3.0255,4.8720,11.4864,11.6445,12.0457,4.0907,-0.2548,5.0831,0.1998
0.08095,-7.9003,3.0085,4.8917,11.4862,11.6443,12.0448,4.0880,-0.2559,5.0862,0.2000
0.08100,-7.9030,2.9915,4.9114,11.4860,11.6441,12.0438,4.0853,-0.2570,5.0894,0.2002
0.08105,-7.9056,2.9745,4.9311,11.4857,11.6439,12.0429,4.0826,-0.2581,5.0925,0.2004
0.08110,-7.9082,2.9575,4.9507,11.4855,11.6437,12.0420,4.0799,-0.2592,5.0957,0.2006
0.08115,-7.9107,2.9404,4.9703,11.4853,11.6435,12.0410,4.0771,-0.2603,5.0988,0.2008
0.08120,-7.9131,2.9232,4.9899,11.4850,11.6434,12.0401,4.0744,-0.2614,5.1019,0.2010
0.08125,-7.9155,2.9060,5.0095,11.4848,11.6432,12.0392,4.0716,-0.2625,5.1051,0.2012
0.08130,-7.9178,2.8888,5.0290,11.4846,11.6430,12.0382,4.0689,-0.2636,5.1082,0.2014
0.08135,-7.9201,2.8715,5.0485,11.4844,11.6429,12.0373,4.0661,-0.2647,5.1114,0.2016
0.08140,-7.9222,2.8542,5.0680,11.4842,11.6427,12.0364,4.0633,-0.2658,5.1145,0.2018
0.08145,-7.9243,2.8369,5.0874,11.4840,11.6425,12.0354,4.0605,-0.2669,5.1177,0.2020
0.08150,-7.9264,2.8195,5.1069,11.4838,11.6424,12.0345,4.0577,-0.2680,5.1208,0.2022
0.08155,-7.9284,2.8021,5.1262,11.4836,11.6422,12.0335,4.0549,-0.2691,5.1239,0.2024
0.08160,-7.9303,2.7847,5.1456,11.4835,11.6421,12.0326,4.0520,-0.2702,5.1271,0.2026
0.08165,-7.9321,2.7672,5.1649,11.4833,11.6420,12.0317,4.0492,-0.2713,5.1302,0.2028
0.08170,-7.9339,2.7497,5.1843,11.4831,11.6418,12.0307,4.0464,-0.2724,5.1334,0.2030
0.08175,-7.9356,2.7321,5.2035,11.4830,11.6417,12.0298,4.0435,-0.2735,5.1365,0.2032
0.08180,-7.9373,2.7145,5.2228,11.4828,11.6416,12.0288,4.0406,-0.2746,5.1396,0.2034
0.08185,-7.9389,2.6969,5.2420,11.4826,11.6414,12.0279,4.0377,-0.2757,5.1428,0.2036
0.08190,-7.9404,2.6792,5.2612,11.4825,11.6413,12.0270,4.0348,-0.2768,5.1459,0.2038
0.08195,-7.9419,2.6615,5.2804,11.4823,11.6412,12.0260,4.0319,-0.2779,5.1491,0.2040
0.08200,-7.9432,2.6438,5.2995,11.4822,11.6411,12.0251,4.0290,-0.2790,5.1522,0.2042
0.08205,-7.9446,2.6260,5.3186,11.4821,11.6410,12.0242,4.0261,-0.2801,5.1554,0.2044
0.08210,-7.9458,2.6082,5.3377,11.4819,11.6409,12.0232,4.0231,-0.2812,5.1585,0.2046
0.08215,-7.9470,2.5903,5.3567,11.4818,11.6408,12.0223,4.0202,-0.2823,5.1616,0.2048
0.08220,-7.9481,2.5724,5.3757,11.4817,11.6407,12.0213,4.0172,-0.2834,5.1648,0.2050
0.08225,-7.9492,2.5545,5.3947,11.4816,11.6406,12.0204,4.0142,-0.2845,5.1679,0.2052
0.08230,-7.9502,2.5366,5.4137,11.4815,11.6405,12.0195,4.0113,-0.2856,5.1711,0.2054
0.08235,-7.9511,2.5186,5.4326,11.4814,11.6404,12.0185,4.0083,-0.2867,5.1742,0.2056
0.08240,-7.9520,2.5005,5.4515,11.4813,11.6403,12.0176,4.0052,-0.2878,5.1773,0.2058
0.08245,-7.9528,2.4825,5.4703,11.4812,11.6403,12.0166,4.0022,-0.2889,5.1805,0.2060
0.08250,-7.9535,2.4644,5.4891,11.4811,11.6402,12.0157,3.9992,-0.2900,5.1836,0.2062
0.08255,-7.9542,2.4463,5.5079,11.4810,11.6401,12.0148,3.9962,-0.2911,5.1868,0.2064
0.08260,-7.9548,2.4281,5.5267,11.4809,11.6400,12.0138,3.9931,-0.2923,5.1899,0.2066
0.08265,-7.9553,2.4099,5.5454,11.4809,11.6400,12.0129,3.9900,-0.2934,5.1931,0.2068
0.08270,-7.9558,2.3917,5.5641,11.4808,11.6399,12.0119,3.9870,-0.2945,5.1962,0.2070
0.08275,-7.9562,2.3734,5.5828,11.4807,11.6399,12.0110,3.9839,-0.2956,5.1993,0.2072
0.08280,-7.9565,2.3551,5.6014,11.4807,11.6398,12.0100,3.9808,-0.2967,5.2025,0.2074
0.08285,-7.9568,2.3368,5.6200,11.4806,11.6398,12.0091,3.9777,-0.2978,5.2056,0.2076
0.08290,-7.9570,2.3184,5.6386,11.4806,11.6397,12.0082,3.9746,-0.2989,5.2088,0.2078
0.08295,-7.9572,2.3000,5.6571,11.4805,11.6397,12.0072,3.9714,-0.3000,5.2119,0.2080
0.08300,-7.9572,2.2816,5.6756,11.4805,11.6396,12.0063,3.9683,-0.3011,5.2150,0.2082
0.08305,-7.9572,2.2631,5.6941,11.4805,11.6396,12.0053,3.9651,-0.3022,5.2182,0.2084
0.08310,-7.9572,2.2446,5.7125,11.4804,11.6396,12.0044,3.9620,-0.3033,5.2213,0.2086
0.08315,-7.9571,2.2261,5.7309,11.4804,11.6396,12.0035,3.9588,-0.3044,5.2245,0.2088
0.08320,-7.9569,2.2076,5.7493,11.4804,11.6395,12.0025,3.9556,-0.3055,5.2276,0.2090
0.08325,-7.9566,2.1890,5.7676,11.4804,11.6395,12.0016,3.9524,-0.3066,5.2308,0.2092
0.08330,-7.9563,2.1704,5.7859,11.4804,11.6395,12.0006,3.9492,-0.3077,5.2339,0.2094
0.08335,-7.9559,2.1517,5.8042,11.4804,11.6395,11.9997,3.9460,-0.3088,5.2370,0.2096
0.08340,-7.9555,2.1330,5.8224,11.4804,11.6395,11.9987,3.9428,-0.3099,5.2402,0.2098
0.08345,-7.9549,2.1143,5.8406,11.4804,11.6395,11.9978,3.9395,-0.3110,5.2433,0.2100
0.08350,-7.9544,2.0956,5.8588,11.4804,11.6395,11.9969,3.9363,-0.3121,5.2465,0.2102
0.08355,-7.9537,2.0768,5.8769,11.4804,11.6395,11.9959,3.9330,-0.3132,5.2496,0.2104
0.08360,-7.9530,2.0580,5.8950,11.4805,11.6395,11.9950,3.9298,-0.3143,5.2527,0.2106
0.08365,-7.9522,2.0392,5.9130,11.4805,11.6395,11.9940,3.9265,-0.3154,5.2559,0.2108
0.08370,-7.9514,2.0203,5.9311,11.4805,11.6395,11.9931,3.9232,-0.3165,5.2590,0.2110
0.08375,-7.9505,2.0014,5.9490,11.4806,11.6396,11.9921,3.9199,-0.3177,5.2622,0.2112
0.08380,-7.9495,1.9825,5.9670,11.4806,11.6396,11.9912,3.9166,-0.3188,5.2653,0.2114
0.08385,-7.9485,1.9636,5.9849,11.4807,11.6396,11.9903,3.9132,-0.3199,5.2685,0.2116
0.08390,-7.9473,1.9446,6.0028,11.4807,11.6396,11.9893,3.9099,-0.3210,5.2716,0.2118
0.08395,-7.9462,1.9256,6.0206,11.4808,11.6397,11.9884,3.9066,-0.3221,5.2747,0.2120
0.08400,-7.9449,1.9065,6.0384,11.4808,11.6397,11.9874,3.9032,-0.3232,5.2779,0.2122
0.08405,-7.9436,1.8875,6.0562,11.4809,11.6398,11.9865,3.8998,-0.3243,5.2810,0.2124
0.08410,-7.9423,1.8684,6.0739,11.4810,11.6398,11.9856,3.8964,-0.3254,5.2842,0.2125
0.08415,-7.9408,1.8493,6.0916,11.4811,11.6399,11.9846,3.8931,-0.3265,5.2873,0.2127
0.08420,-7.9393,1.8301,6.1092,11.4812,11.6399,11.9837,3.8896,-0.3276,5.2904,0.2129
0.08425,-7.9378,1.8109,6.1268,11.4812,11.6400,11.9827,3.8862,-0.3287,5.2936,0.2131
0.08430,-7.9361,1.7917,6.1444,11.4813,11.6400,11.9818,3.8828,-0.3298,5.2967,0.2133
0.08435,-7.9344,1.7725,6.1620,11.4814,11.6401,11.9809,3.8794,-0.3309,5.2999,0.2135
0.08440,-7.9327,1.7532,6.1795,11.4816,11.6402,11.9799,3.8759,-0.3320,5.3030,0.2137
0.08445,-7.9309,1.7339,6.1969,11.4817,11.6402,11.9790,3.8725,-0.3332,5.3061,0.2139
0.08450,-7.9290,1.7146,6.2143,11.4818,11.6403,11.9780,3.8690,-0.3343,5.3093,0.2141
0.08455,-7.9270,1.6953,6.2317,11.4819,11.6404,11.9771,3.8655,-0.3354,5.3124,0.2143
0.08460,-7.9250,1.6759,6.2491,11.4820,11.6405,11.9761,3.8620,-0.3365,5.3156,0.2145
0.08465,-7.9229,1.6565,6.2664,11.4822,11.6406,11.9752,3.8585,-0.3376,5.3187,0.2147
0.08470,-7.9208,1.6371,6.2836,11.4823,11.6407,11.9743,3.8550,-0.3387,5.3219,0.2149
0.08475,-7.9185,1.6177,6.3009,11.4824,11.6408,11.9733,3.8515,-0.3398,5.3250,0.2151
0.08480,-7.9163,1.5982,6.3180,11.4826,11.6409,11.9724,3.8479,-0.3409,5.3281,0.2153
0.08485,-7.9139,1.5787,6.3352,11.4827,11.6410,11.9715,3.8444,-0.3420,5.3313,0.2154
0.08490,-7.9115,1.5592,6.3523,11.4829,11.6411,11.9705,3.8408,-0.3431,5.3344,0.2156
0.08495,-7.9090,1.5396,6.3694,11.4831,11.6412,11.9696,3.8373,-0.3442,5.3376,0.2158
0.08500,-7.9065,1.5201,6.3864,11.4832,11.6413,11.9686,3.8337,-0.3454,5.3407,0.2160
0.08505,-7.9039,1.5005,6.4034,11.4834,11.6414,11.9677,3.8301,-0.3465,5.3438,0.2162
0.08510,-7.9012,1.4809,6.4203,11.4836,11.6416,11.9668,3.8265,-0.3476,5.3470,0.2164
0.08515,-7.8985,1.4612,6.4372,11.4838,11.6417,11.9658,3.8229,-0.3487,5.3501,0.2166
0.08520,-7.8957,1.4415,6.4541,11.4840,11.6418,11.9649,3.8192,-0.3498,5.3533,0.2168
0.08525,-7.8928,1.4219,6.4709,11.4841,11.6419,11.9640,3.8156,-0.3509,5.3564,0.2170
0.08530,-7.8899,1.4021,6.4877,11.4843,11.6421,11.9630,3.8120,-0.3520,5.3596,0.2172
0.08535,-7.8869,1.3824,6.5045,11.4846,11.6422,11.9621,3.8083,-0.3531,5.3627,0.2174
0.08540,-7.8838,1.3626,6.5212,11.4848,11.6424,11.9611,3.8046,-0.3542,5.3658,0.2175
0.08545,-7.8807,1.3429,6.5378,11.4850,11.6425,11.9602,3.8010,-0.3553,5.3690,0.2177
0.08550,-7.8775,1.3231,6.5544,11.4852,11.6427,11.9593,3.7973,-0.3565,5.3721,0.2179
0.08555,-7.8742,1.3032,6.5710,11.4854,11.6428,11.9583,3.7936,-0.3576,5.3753,0.2181
0.08560,-7.8709,1.2834,6.5876,11.4856,11.6430,11.9574,3.7898,-0.3587,5.3784,0.2183
0.08565,-7.8675,1.2635,6.6041,11.4859,11.6432,11.9565,3.7861,-0.3598,5.3815,0.2185
0.08570,-7.8641,1.2436,6.6205,11.4861,11.6433,11.9556,3.7824,-0.3609,5.3847,0.2187
0.08575,-7.8606,1.2237,6.6369,11.4864,11.6435,11.9546,3.7786,-0.3620,5.3878,0.2189
0.08580,-7.8570,1.2037,6.6533,11.4866,11.6437,11.9537,3.7749,-0.3631,5.3910,0.2191
0.08585,-7.8534,1.1838,6.6696,11.4869,11.6439,11.9528,3.7711,-0.3642,5.3941,0.2193
0.08590,-7.8497,1.1638,6.6859,11.4871,11.6440,11.9518,3.7673,-0.3653,5.3973,0.2194
0.08595,-7.8459,1.1438,6.7021,11.4874,11.6442,11.9509,3.7635,-0.3665,5.4004,0.2196
0.08600,-7.8421,1.1238,6.7183,11.4877,11.6444,11.9500,3.7597,-0.3676,5.4035,0.2198
0.08605,-7.8382,1.1037,6.7345,11.4879,11.6446,11.9490,3.7559,-0.3687,5.4067,0.2200
0.08610,-7.8342,1.0837,6.7506,11.4882,11.6448,11.9481,3.7521,-0.3698,5.4098,0.2202
0.08615,-7.8302,1.0636,6.7666,11.4885,11.6450,11.9472,3.7483,-0.3709,5.4130,0.2204
0.08620,-7.8261,1.0435,6.7826,11.4888,11.6452,11.9462,3.7444,-0.3720,5.4161,0.2206
0.08625,-7.8220,1.0233,6.7986,11.4891,11.6454,11.9453,3.7406,-0.3731,5.4192,0.2208
0.08630,-7.8177,1.0032,6.8145,11.4894,11.6457,11.9444,3.7367,-0.3742,5.4224,0.2209
0.08635,-7.8135,0.9830,6.8304,11.4897,11.6459,11.9435,3.7328,-0.3753,5.4255,0.2211
0.08640,-7.8091,0.9628,6.8463,11.4900,11.6461,11.9426,3.7289,-0.3765,5.4287,0.2213
0.08645,-7.8047,0.9426,6.8621,11.4903,11.6463,11.9416,3.7250,-0.3776,5.4318,0.2215
0.08650,-7.8002,0.9224,6.8778,11.4906,11.6466,11.9407,3.7211,-0.3787,5.4350,0.2217
0.08655,-7.7957,0.9022,6.8935,11.4910,11.6468,11.9398,3.7172,-0.3798,5.4381,0.2219
0.08660,-7.7911,0.8819,6.9092,11.4913,11.6470,11.9389,3.7133,-0.3809,5.4412,0.2221
0.08665,-7.7864,0.8616,6.9248,11.4916,11.6473,11.9379,3.7093,-0.3820,5.4444,0.2222
0.08670,-7.7817,0.8413,6.9404,11.4920,11.6475,11.9370,3.7053,-0.3831,5.4475,0.2224
0.08675,-7.7769,0.8210,6.9559,11.4923,11.6478,11.9361,3.7014,-0.3842,5.4507,0.2226
0.08680,-7.7721,0.8007,6.9714,11.4927,11.6480,11.9352,3.6974,-0.3854,5.4538,0.2228
0.08685,-7.7672,0.7804,6.9868,11.4930,11.6483,11.9343,3.6934,-0.3865,5.4569,0.2230
0.08690,-7.7622,0.7600,7.0022,11.4934,11.6485,11.9333,3.6894,-0.3876,5.4601,0.2232
0.08695,-7.7572,0.7396,7.0175,11.4937,11.6488,11.9324,3.6854,-0.3887,5.4632,0.2234
0.08700,-7.7521,0.7192,7.0328,11.4941,11.6491,11.9315,3.6814,-0.3898,5.4664,0.2235
0.08705,-7.7469,0.6988,7.0481,11.4945,11.6493,11.9306,3.6773,-0.3909,5.4695,0.2237
0.08710,-7.7417,0.6784,7.0633,11.4949,11.6496,11.9297,3.6733,-0.3920,5.4727,0.2239
0.08715,-7.7364,0.6579,7.0784,11.4953,11.6499,11.9288,3.6692,-0.3932,5.4758,0.2241
0.08720,-7.7310,0.6374,7.0936,11.4956,11.6502,11.9278,3.6652,-0.3943,5.4789,0.2243
0.08725,-7.7256,0.6170,7.1086,11.4960,11.6504,11.9269,3.6611,-0.3954,5.4821,0.2245
0.08730,-7.7201,0.5965,7.1236,11.4964,11.6507,11.9260,3.6570,-0.3965,5.4852,0.2246
0.08735,-7.7146,0.5760,7.1386,11.4968,11.6510,11.9251,3.6529,-0.3976,5.4884,0.2248
0.08740,-7.7090,0.5554,7.1535,11.4973,11.6513,11.9242,3.6488,-0.3987,5.4915,0.2250
0.08745,-7.7033,0.5349,7.1684,11.4977,11.6516,11.9233,3.6447,-0.3998,5.4946,0.2252
0.08750,-7.6976,0.5143,7.1832,11.4981,11.6519,11.9224,3.6405,-0.4009,5.4978,0.2254
0.08755,-7.6918,0.4938,7.1980,11.4985,11.6522,11.9214,3.6364,-0.4021,5.5009,0.2255
0.08760,-7.6859,0.4732,7.2127,11.4989,11.6525,11.9205,3.6322,-0.4032,5.5041,0.2257
0.08765,-7.6800,0.4526,7.2274,11.4994,11.6529,11.9196,3.6281,-0.4043,5.5072,0.2259
0.08770,-7.6740,0.4320,7.2420,11.4998,11.6532,11.9187,3.6239,-0.4054,5.5104,0.2261
0.08775,-7.6680,0.4113,7.2566,11.5003,11.6535,11.9178,3.6197,-0.4065,5.5135,0.2263
0.08780,-7.6619,0.3907,7.2712,11.5007,11.6538,11.9169,3.6155,-0.4076,5.5166,0.2265
0.08785,-7.6557,0.3701,7.2856,11.5012,11.6542,11.9160,3.6113,-0.4087,5.5198,0.2266
0.08790,-7.6495,0.3494,7.3001,11.5016,11.6545,11.9151,3.6070,-0.4099,5.5229,0.2268
0.08795,-7.6432,0.3287,7.3145,11.5021,11.6548,11.9142,3.6028,-0.4110,5.5261,0.2270
0.08800,-7.6368,0.3080,7.3288,11.5026,11.6552,11.9133,3.5986,-0.4121,5.5292,0.2272
0.08805,-7.6304,0.2873,7.3431,11.5030,11.6555,11.9124,3.5943,-0.4132,5.5323,0.2274
0.08810,-7.6239,0.2666,7.3573,11.5035,11.6559,11.9115,3.5900,-0.4143,5.5355,0.2275
0.08815,-7.6174,0.2459,7.3715,11.5040,11.6562,11.9106,3.5858,-0.4154,5.5386,0.2277
0.08820,-7.6108,0.2251,7.3857,11.5045,11.6566,11.9097,3.5815,-0.4165,5.5418,0.2279
0.08825,-7.6041,0.2044,7.3998,11.5050,11.6569,11.9088,3.5772,-0.4177,5.5449,0.2281
0.08830,-7.5974,0.1836,7.4138,11.5055,11.6573,11.9079,3.5729,-0.4188,5.5481,0.2282
0.08835,-7.5906,0.1628,7.4278,11.5060,11.6577,11.9070,3.5685,-0.4199,5.5512,0.2284
